date,portfolio_value
2023-07-17 00:00:00+00:00,147020.67000000004
2023-07-18 00:00:00+00:00,147445.50999999998
2023-07-19 00:00:00+00:00,148492.79
2023-07-20 00:00:00+00:00,148976.91
2023-07-21 00:00:00+00:00,150933.15
2023-07-24 00:00:00+00:00,151219.67000000004
2023-07-25 00:00:00+00:00,152079.23
2023-07-26 00:00:00+00:00,152118.75000000003
2023-07-27 00:00:00+00:00,151693.91
2023-07-28 00:00:00+00:00,154539.35
2023-07-31 00:00:00+00:00,154470.19000000003
2023-08-01 00:00:00+00:00,153660.03000000006
2023-08-02 00:00:00+00:00,155497.71000000002
2023-08-03 00:00:00+00:00,154974.07000000004
2023-08-04 00:00:00+00:00,153343.87
2023-08-07 00:00:00+00:00,155023.47
2023-08-08 00:00:00+00:00,155122.27000000002
2023-08-09 00:00:00+00:00,155300.11000000002
2023-08-10 00:00:00+00:00,154242.95
2023-08-11 00:00:00+00:00,155102.50999999998
2023-08-14 00:00:00+00:00,153798.35
2023-08-15 00:00:00+00:00,152889.39000000004
2023-08-16 00:00:00+00:00,151367.87
2023-08-17 00:00:00+00:00,149905.63000000003
2023-08-18 00:00:00+00:00,150696.03000000006
2023-08-21 00:00:00+00:00,150034.07000000004
2023-08-22 00:00:00+00:00,150014.31000000003
2023-08-23 00:00:00+00:00,151318.47
2023-08-24 00:00:00+00:00,150705.91
2023-08-25 00:00:00+00:00,151328.35
2023-08-28 00:00:00+00:00,152059.47
2023-08-29 00:00:00+00:00,151703.79
2023-08-30 00:00:00+00:00,152276.83000000002
2023-08-31 00:00:00+00:00,152494.19000000003
2023-09-01 00:00:00+00:00,152662.15
2023-09-05 00:00:00+00:00,150518.19000000003
2023-09-06 00:00:00+00:00,150320.59000000003
2023-09-07 00:00:00+00:00,151614.87
2023-09-08 00:00:00+00:00,151486.43000000002
2023-09-11 00:00:00+00:00,152899.27000000002
2023-09-12 00:00:00+00:00,150034.07000000004
2023-09-13 00:00:00+00:00,151259.19000000003
